Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9696312364425166,0.9492600009448076,0.9819014248208578
2,0.9515072880977967,0.9272699482692334,0.967807285960226
3,0.934814177780291,0.9075031544124886,0.9542640084299853
4,0.9146019793417989,0.883956352587119,0.9374407048519933
5,0.8937563501830114,0.8601290580443127,0.9196770134441684
6,0.8826537868267006,0.8474874659309473,0.9101422544917318
7,0.8680885428196597,0.8309535925462375,0.8975704502446048
8,0.85603175750272,0.8173426707857665,0.8870945950635601
9,0.8301892893516949,0.7882585089622755,0.8645350633739877
10,0.8196805641700279,0.7764261193566521,0.8553523636077948
11,0.8009663960382917,0.7553433124072937,0.8389972881138456
12,0.7969414392742803,0.7507875829415429,0.8354935170001117
13,0.765601045594955,0.7151292442421157,0.8083440430473201
14,0.7609041066649243,0.7098160865227054,0.8042543184515095
15,0.745269090774549,0.6919140675288294,0.7908008589933093
16,0.7335325696599895,0.6783070537946756,0.7808322277175479
17,0.7201956138479896,0.6625985663971078,0.769696137645091
18,0.7124515749894089,0.6532530504008588,0.7634029953469177
19,0.7031989571324034,0.6416790557302539,0.7561952433716446
20,0.7031989571324034,0.6416790557302539,0.7561952433716446
21,0.679361704348254,0.6104881036858288,0.7387018349878719
22,0.6635625949448064,0.5886910895080277,0.7279944600550851
23,0.6635625949448064,0.5886910895080277,0.7279944600550851
24,0.6635625949448064,0.5886910895080277,0.7279944600550851
