Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9009163802978236,0.8859296728357792,0.9140305449208296
2,0.8090229095074454,0.789531145605663,0.8269120457225809
3,0.740610576585559,0.7188536358798031,0.7609736944977984
4,0.6824716553192528,0.6592291582723332,0.704500782958135
5,0.6428577201326973,0.6187748075793975,0.6658525895674965
6,0.6045660804455262,0.5797578965920055,0.6284087643691387
7,0.5741034484850925,0.5487659661315718,0.5985750752396661
8,0.548923472674343,0.5231450403949689,0.5739190320398191
9,0.5198414343869605,0.4935381277005519,0.5454600606987556
10,0.497658961305513,0.4709710400926613,0.5237417095368754
11,0.4816741980944153,0.45465411237531156,0.5081469108056192
12,0.44105107295392265,0.4131965109793186,0.46852186319611994
13,0.4150340152796744,0.38672880966659745,0.443077756300721
14,0.40025934159657905,0.3716779647356231,0.4286548502116128
15,0.3842489679327157,0.3553274813539703,0.4130727750067626
16,0.3631720203245918,0.33372034599332395,0.3926553938618358
17,0.3464957540851975,0.3165160358078258,0.37662430555526344
18,0.3380446381318998,0.3077158808629727,0.36858880572695363
19,0.3260572396165842,0.2951074059751475,0.35732873813275706
20,0.31509733240258136,0.28345757192631005,0.34717137766533707
21,0.31197755683423906,0.28009267195522736,0.3443328725609344
22,0.29618122484263193,0.26252912272005546,0.3305322184755848
23,0.29618122484263193,0.26252912272005546,0.3305322184755848
24,0.29618122484263193,0.26252912272005546,0.3305322184755848
