Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9573241061130335,0.94882468668974,0.96443843934354
2,0.9252395110191736,0.9143397338318129,0.9348021627059735
3,0.9024669797543444,0.8901695209081858,0.9134551587627652
4,0.8882549013330158,0.8751499000310191,0.9000638542992156
5,0.8766770220142847,0.8629382746584174,0.8891283645249325
6,0.8707635176499391,0.8566931413210435,0.8835477355335881
7,0.8587709662092518,0.8440185309064999,0.8722355436919877
8,0.851521600910083,0.8363462734290853,0.8654050254231922
9,0.8473503964269684,0.8319188934540375,0.8614852884792207
10,0.837179648982983,0.8211004163798926,0.8519466303429023
11,0.831063888560218,0.8145823140870887,0.8462216429567452
12,0.8259111452299066,0.8090668301737002,0.8414182614376656
13,0.8187569582163658,0.8013794243053749,0.8347744402985976
14,0.8135694801284055,0.7957792449504432,0.8299794331166183
15,0.8031512446436416,0.7844817243280148,0.8203932864649808
16,0.795980251387895,0.7766841316926327,0.8138141136828233
17,0.7881765234331122,0.7681618526669386,0.8066866514475465
18,0.7804619081955939,0.7596435143731046,0.7997215319278643
19,0.7744927922629312,0.7529640626384141,0.7944088834736849
20,0.7693523533762302,0.7471311372408752,0.7899035065699153
21,0.7610124904670028,0.7374524966989147,0.7827791092016284
22,0.7555960314601203,0.7309283840904046,0.7783556172191294
23,0.7520652088832044,0.7264651231080528,0.775650722923324
24,0.7520652088832044,0.7264651231080528,0.775650722923324
