Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.8632613656310341,0.8540680794013489,0.8719197644232405
2,0.8111143776690072,0.8006353654852277,0.8211058803955804
3,0.7840900092258758,0.7730354418959303,0.7946800529372099
4,0.7611410333460937,0.7496224138474344,0.7722133068727197
5,0.7444844844169128,0.7326376512994934,0.7558974399535117
6,0.727269678020486,0.7150790818569236,0.7390381166776151
7,0.7096186592689228,0.6970679365609763,0.7217581877556558
8,0.6918146068858313,0.6788940388841329,0.704334380242862
9,0.6762282698927509,0.6629710079588595,0.689093091988488
10,0.6599125511878848,0.6462940905966671,0.6731470633886649
11,0.6454228245269579,0.6314654681161052,0.6590031582475263
12,0.6307386015350744,0.6164158163518062,0.6446907808084328
13,0.6165814445012098,0.6018802298314962,0.6309176373821623
14,0.6044678601298699,0.5894214488499573,0.6191536960744563
15,0.5952090526442924,0.5798737834193866,0.6101865035636038
16,0.5877936574701524,0.5721903895376244,0.6030400461841435
17,0.5794992972988898,0.5635531025900121,0.5950882664045339
18,0.571973332398904,0.5556666216611528,0.5879209219764227
19,0.5661811973872695,0.5495446355181955,0.5824553641588052
20,0.5541530687629572,0.53669734249805,0.571235426600088
21,0.5460037589282081,0.5278982143314842,0.5637259139746202
22,0.5418881527051312,0.5233176469084734,0.5600649884250716
23,0.5381250405335676,0.5189487709135429,0.5568909707525415
24,0.5381250405335676,0.5189487709135429,0.5568909707525415
