Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9511987625676727,0.9473442160082552,0.9547779232856213
2,0.9196185678673066,0.914732268157204,0.9242365840587041
3,0.8950316944892767,0.8894801142358283,0.9003202769956419
4,0.8762592883740424,0.8702454581073239,0.8820136377643197
5,0.8630090099516091,0.8566808841273642,0.8690795202289334
6,0.8520628311862187,0.8454761699189973,0.858392781782309
7,0.8437124636157292,0.8369252863254639,0.8502430466172728
8,0.8349990314598941,0.8279983061719599,0.8417427525238314
9,0.8265831779438646,0.8193701513912047,0.8335382296111865
10,0.8186063429724089,0.8111835429331545,0.8257695781528029
11,0.8116085113518547,0.8039935750439496,0.8189619154615726
12,0.8052619171465332,0.7974620830853872,0.8127977347436521
13,0.7980545281403402,0.7900312965662586,0.805810086253734
14,0.790815537951457,0.7825564841674817,0.7988025860934932
15,0.7844643788489013,0.7759842194812205,0.792667909962642
16,0.7778758132178214,0.7691463550420742,0.7863226920579184
17,0.7720271228928751,0.763058360328535,0.7807070009977917
18,0.765675168505001,0.7564161015507894,0.7746367278699127
19,0.7595350308265323,0.7499545666985032,0.7688072378367667
20,0.7570294958520809,0.7472962638105946,0.7664487622683889
21,0.7526862399952129,0.7426300081386569,0.7624149542927026
22,0.750439415398212,0.7401654762402048,0.7603755746248759
23,0.7458774736632685,0.7350104169735284,0.7563758078751224
24,0.7458774736632685,0.7350104169735284,0.7563758078751224
