Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.914714980114891,0.9094181408206709,0.9197159190191276
2,0.8815445021820447,0.8754113604874828,0.887395486090439
3,0.863115000394267,0.8565685135781222,0.869385947365216
4,0.8470233667350879,0.8401312258969146,0.8536448713306758
5,0.8338544711079876,0.8266858087069313,0.8407559231024603
6,0.8224761224721323,0.8150663075018265,0.829620947936139
7,0.8095898356603647,0.8019035919766456,0.8170129130261692
8,0.797355809478864,0.7894018264753221,0.805047692986739
9,0.7861539590748795,0.7779474169841193,0.7940987440858076
10,0.7760565687748353,0.7676144537583734,0.7842366874394714
11,0.7654768080136705,0.756775568486485,0.7739150692670808
12,0.7566430765408101,0.7477100074167908,0.7653114978171993
13,0.7469948568301384,0.7377903814047391,0.755931935197007
14,0.7383602388614033,0.7288991835313262,0.7475508167624939
15,0.7308731383182214,0.7211713652752587,0.7403008926007923
16,0.725254795343182,0.7153530526686135,0.7348789032072855
17,0.7198262414858232,0.709709638413172,0.7296606349496525
18,0.7149043526551511,0.7045658612957602,0.7249551095430893
19,0.7103171085364356,0.6997401525657876,0.7205995490633942
20,0.7032637260334452,0.6922579923654933,0.7139613104220753
21,0.6987811668731755,0.687450737938284,0.70979201940442
22,0.696200257669581,0.6846234270001418,0.7074476438696448
23,0.693631253028734,0.6817248187603087,0.7051936239057784
24,0.693631253028734,0.6817248187603087,0.7051936239057784
