Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.983728372294842,0.9823848791366061,0.9849701836146184
2,0.9685532987687888,0.9667030380948939,0.9703023295323896
3,0.9584657381457435,0.9563407994096601,0.9604894031013942
4,0.9494056917010327,0.9470536700491478,0.9516559166676428
5,0.9421938537004045,0.939669483960859,0.9446157374792256
6,0.935186889616483,0.9324983849734666,0.9377719221774362
7,0.9285025235201781,0.9256591426112565,0.931241234078368
8,0.9217895166246148,0.9187907717524525,0.9246821222981968
9,0.9150128753108047,0.9118566272412095,0.9180612484955172
10,0.9091331313939011,0.9058378068173464,0.9123187919681152
11,0.9029290732794015,0.8994837967005891,0.9062625064327717
12,0.8969112606007533,0.8933162732116927,0.9003919684445296
13,0.8905115090980494,0.8867519555800062,0.8941538319207655
14,0.8839075674813308,0.8799734582982862,0.8877211058981128
15,0.8786663532029377,0.874584888159251,0.8826240772014634
16,0.8728600259839471,0.8686040496379382,0.8769881082426101
17,0.8672260370416759,0.8627890454078546,0.8715304581481526
18,0.8619204790174853,0.8572956417141668,0.8664073685025588
19,0.857456772467704,0.852656973581212,0.8621131460780747
20,0.8535723416703195,0.848597120931165,0.858398033495847
21,0.8473363356103621,0.8420319797412702,0.8524785629357946
22,0.8449967046790858,0.8395383081908603,0.8502863912155139
23,0.8421411090565151,0.8364362358027541,0.8476655814556951
24,0.8417153552096721,0.8359500033880382,0.8472970647230357
