Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,147,4,3,96.95%,96.95%,99.68%,99.68%,97.24%,97.24%,1.51%,1.51%,1.52%,1.52%
2,1-<2 mo,140,2,5,98.54%,95.55%,99.68%,99.36%,98.83%,96.10%,1.05%,1.78%,1.06%,1.80%
3,2-<3 mo,133,8,3,93.31%,89.18%,99.69%,99.05%,93.60%,90.00%,2.30%,2.73%,2.31%,2.77%
4,3-<4 mo,122,4,6,96.82%,86.32%,99.68%,98.73%,97.14%,87.39%,1.61%,3.02%,1.61%,3.07%
5,4-<5 mo,112,1,4,98.83%,85.36%,99.68%,98.42%,99.11%,86.64%,1.15%,3.12%,1.16%,3.19%
6,5-<6 mo,107,3,3,97.14%,82.92%,99.68%,98.11%,97.46%,84.45%,1.66%,3.34%,1.67%,3.42%
7,6-<7 mo,101,2,5,97.39%,80.89%,99.67%,97.80%,97.66%,82.57%,1.79%,3.50%,1.80%,3.62%
8,7-<8 mo,94,3,6,96.86%,78.34%,99.68%,97.49%,97.15%,80.20%,1.84%,3.70%,1.85%,3.83%
9,8-<9 mo,85,2,3,96.82%,76.10%,99.69%,97.19%,97.07%,78.02%,2.17%,3.85%,2.18%,4.01%
10,9-<10 mo,80,2,2,97.29%,74.16%,99.67%,96.88%,97.59%,76.23%,1.96%,3.97%,1.97%,4.15%
11,10-<11 mo,76,0,7,100.00%,74.16%,99.67%,96.56%,100.00%,76.23%,0.00%,3.97%,0.00%,4.15%
12,11-<12 mo,69,1,9,98.05%,72.94%,99.67%,96.25%,98.34%,75.31%,1.90%,4.04%,1.91%,4.26%
13,12-<13 mo,59,1,5,97.63%,71.52%,99.66%,95.93%,97.92%,73.96%,2.30%,4.13%,2.32%,4.39%
14,13-<14 mo,53,0,6,100.00%,71.52%,99.64%,95.60%,100.00%,73.96%,0.00%,4.13%,0.00%,4.39%
15,14-<15 mo,47,1,2,96.87%,69.75%,99.61%,95.25%,97.20%,72.41%,3.01%,4.29%,3.04%,4.62%
16,15-<16 mo,44,0,5,100.00%,69.75%,99.61%,94.89%,100.00%,72.41%,0.00%,4.29%,0.00%,4.62%
17,16-<17 mo,39,1,8,95.39%,67.32%,99.59%,94.52%,95.73%,70.11%,4.36%,4.60%,4.40%,5.03%
18,17-<18 mo,30,0,4,100.00%,67.32%,99.42%,94.00%,100.00%,70.11%,0.00%,4.60%,0.00%,5.03%
19,18-<19 mo,26,0,5,100.00%,67.32%,99.42%,93.49%,100.00%,70.11%,0.00%,4.60%,0.00%,5.03%
20,19-<20 mo,21,1,4,93.27%,64.14%,99.42%,92.98%,93.73%,67.28%,6.19%,5.02%,6.27%,5.69%
21,20-<21 mo,16,1,5,91.25%,60.65%,99.54%,92.58%,91.59%,63.36%,7.83%,5.28%,7.91%,6.05%
22,21-<22 mo,10,0,5,+,+,99.71%,92.33%,+,+,+,+,+,+
