Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,23,16,1,30.68%,30.68%,99.79%,99.79%,30.74%,30.74%,10.16%,10.16%,10.17%,10.17%
2,1-<2 mo,6,1,1,82.49%,26.64%,99.74%,99.52%,82.63%,26.72%,13.56%,9.81%,13.63%,9.84%
3,2-<3 mo,4,1,0,86.20%,21.13%,99.61%,99.14%,86.22%,21.20%,9.76%,9.17%,9.77%,9.20%
4,3-<4 mo,3,0,0,100.00%,21.13%,99.60%,98.74%,100.00%,21.20%,0.00%,9.17%,0.00%,9.20%
5,4-<5 mo,3,0,0,100.00%,21.13%,99.60%,98.34%,100.00%,21.20%,0.00%,9.17%,0.00%,9.20%
6,5-<6 mo,3,0,0,100.00%,21.13%,99.60%,97.95%,100.00%,21.20%,0.00%,9.17%,0.00%,9.20%
7,6-<7 mo,3,1,0,56.23%,15.07%,99.60%,97.56%,56.23%,15.09%,0.00%,8.05%,0.00%,8.07%
8,7-<8 mo,2,0,0,+,15.07%,+,+,+,15.09%,+,8.05%,+,8.07%
9,8-<9 mo,2,1,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
10,9-<10 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
11,10-<11 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
12,11-<12 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
13,12-<13 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
14,13-<14 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
15,14-<15 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
16,15-<16 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
17,16-<17 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
18,17-<18 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
19,18-<19 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
20,19-<20 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
21,20-<21 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
22,21-<22 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
23,22-<23 mo,1,0,0,+,9.55%,+,+,+,9.55%,+,6.36%,+,6.37%
24,23-<24 mo,1,0,1,+,+,+,+,+,+,+,+,+,+
