Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,248,3,10,97.62%,97.62%,99.79%,99.79%,97.79%,97.79%,1.48%,1.48%,1.48%,1.48%
2,1-<2 mo,235,3,6,97.36%,95.10%,99.79%,99.58%,97.55%,95.47%,1.63%,2.10%,1.64%,2.11%
3,2-<3 mo,226,4,18,95.63%,91.14%,99.79%,99.38%,95.81%,91.64%,2.25%,2.79%,2.25%,2.81%
4,3-<4 mo,204,3,5,96.47%,88.19%,99.79%,99.17%,96.65%,88.83%,2.20%,3.16%,2.20%,3.20%
5,4-<5 mo,196,5,12,93.85%,83.37%,99.78%,98.95%,94.04%,84.15%,2.99%,3.60%,3.00%,3.66%
6,5-<6 mo,179,3,10,95.22%,80.08%,99.78%,98.73%,95.41%,80.95%,2.96%,3.81%,2.98%,3.89%
7,6-<7 mo,166,3,7,96.72%,77.84%,99.77%,98.51%,96.93%,78.80%,2.44%,3.91%,2.45%,4.01%
8,7-<8 mo,156,4,8,95.81%,75.01%,99.78%,98.29%,96.02%,76.09%,2.91%,4.05%,2.92%,4.17%
9,8-<9 mo,144,2,7,99.12%,74.19%,99.77%,98.06%,99.17%,75.31%,0.62%,4.08%,0.62%,4.20%
10,9-<10 mo,135,3,5,98.65%,72.95%,99.77%,97.83%,98.69%,74.10%,0.78%,4.13%,0.78%,4.25%
11,10-<11 mo,127,0,7,100.00%,72.95%,99.74%,97.58%,100.00%,74.10%,0.00%,4.13%,0.00%,4.25%
12,11-<12 mo,120,1,12,99.36%,72.40%,99.74%,97.32%,99.39%,73.61%,0.63%,4.16%,0.64%,4.28%
13,12-<13 mo,107,1,8,99.51%,71.95%,99.69%,97.03%,99.53%,73.20%,0.49%,4.18%,0.49%,4.30%
14,13-<14 mo,98,1,5,93.75%,68.66%,99.69%,96.74%,93.97%,70.42%,5.79%,4.78%,5.82%,5.05%
15,14-<15 mo,92,1,8,99.15%,67.95%,99.79%,96.54%,99.19%,69.80%,0.84%,4.82%,0.84%,5.09%
16,15-<16 mo,83,2,9,98.77%,66.83%,99.78%,96.33%,98.78%,68.71%,0.85%,4.87%,0.85%,5.14%
17,16-<17 mo,72,0,8,100.00%,66.83%,99.84%,96.18%,100.00%,68.71%,0.00%,4.87%,0.00%,5.14%
18,17-<18 mo,64,0,7,100.00%,66.83%,99.84%,96.03%,100.00%,68.71%,0.00%,4.87%,0.00%,5.14%
19,18-<19 mo,57,1,16,98.33%,65.49%,99.84%,95.87%,98.37%,67.47%,1.62%,5.02%,1.62%,5.29%
20,19-<20 mo,40,0,7,+,+,99.84%,95.72%,+,+,+,+,+,+
