Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,254,1,9,99.88%,99.88%,99.71%,99.71%,99.88%,99.88%,0.12%,0.12%,0.12%,0.12%
2,1-<2 mo,244,0,4,100.00%,99.88%,99.71%,99.42%,100.00%,99.88%,0.00%,0.12%,0.00%,0.12%
3,2-<3 mo,240,1,7,99.87%,99.75%,99.71%,99.14%,99.88%,99.77%,0.13%,0.18%,0.13%,0.18%
4,3-<4 mo,232,0,10,100.00%,99.75%,99.71%,98.85%,100.00%,99.77%,0.00%,0.18%,0.00%,0.18%
5,4-<5 mo,222,2,11,99.72%,99.47%,99.71%,98.57%,99.72%,99.50%,0.20%,0.26%,0.20%,0.26%
6,5-<6 mo,209,0,18,100.00%,99.47%,99.70%,98.28%,100.00%,99.50%,0.00%,0.26%,0.00%,0.26%
7,6-<7 mo,191,0,8,100.00%,99.47%,99.70%,97.99%,100.00%,99.50%,0.00%,0.26%,0.00%,0.26%
8,7-<8 mo,183,1,12,99.83%,99.31%,99.58%,97.59%,99.83%,99.35%,0.17%,0.31%,0.17%,0.31%
9,8-<9 mo,170,0,6,100.00%,99.31%,99.58%,97.19%,100.00%,99.35%,0.00%,0.31%,0.00%,0.31%
10,9-<10 mo,164,0,11,100.00%,99.31%,99.58%,96.80%,100.00%,99.35%,0.00%,0.31%,0.00%,0.31%
11,10-<11 mo,153,0,11,100.00%,99.31%,99.58%,96.41%,100.00%,99.35%,0.00%,0.31%,0.00%,0.31%
12,11-<12 mo,142,0,17,100.00%,99.31%,99.58%,96.02%,100.00%,99.35%,0.00%,0.31%,0.00%,0.31%
13,12-<13 mo,125,0,6,100.00%,99.31%,99.73%,95.76%,100.00%,99.35%,0.00%,0.31%,0.00%,0.31%
14,13-<14 mo,119,1,15,99.73%,99.04%,99.73%,95.51%,99.73%,99.11%,0.27%,0.40%,0.27%,0.41%
15,14-<15 mo,103,1,7,99.69%,98.74%,99.73%,95.26%,99.70%,98.82%,0.30%,0.50%,0.30%,0.50%
16,15-<16 mo,95,0,7,100.00%,98.74%,99.73%,95.01%,100.00%,98.82%,0.00%,0.50%,0.00%,0.50%
17,16-<17 mo,88,1,10,99.64%,98.40%,99.73%,94.75%,99.64%,98.48%,0.36%,0.60%,0.36%,0.60%
18,17-<18 mo,77,0,11,100.00%,98.40%,99.73%,94.50%,100.00%,98.48%,0.00%,0.60%,0.00%,0.60%
19,18-<19 mo,66,0,12,100.00%,98.40%,99.73%,94.25%,100.00%,98.48%,0.00%,0.60%,0.00%,0.60%
20,19-<20 mo,54,0,8,100.00%,98.40%,99.73%,94.01%,100.00%,98.48%,0.00%,0.60%,0.00%,0.60%
21,20-<21 mo,46,0,16,+,+,99.73%,93.77%,+,+,+,+,+,+
