Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,84,3,6,95.64%,95.64%,99.81%,99.81%,95.81%,95.81%,2.74%,2.74%,2.75%,2.75%
2,1-<2 mo,75,1,3,98.65%,94.35%,99.81%,99.62%,98.68%,94.55%,1.31%,2.99%,1.31%,3.00%
3,2-<3 mo,71,0,5,100.00%,94.35%,99.81%,99.43%,100.00%,94.55%,0.00%,2.99%,0.00%,3.00%
4,3-<4 mo,66,3,1,94.52%,89.20%,99.81%,99.25%,94.69%,89.87%,3.41%,4.26%,3.42%,4.30%
5,4-<5 mo,62,1,3,98.22%,87.68%,99.80%,99.05%,98.24%,88.36%,1.72%,4.44%,1.72%,4.49%
6,5-<6 mo,58,0,3,100.00%,87.68%,99.79%,98.84%,100.00%,88.36%,0.00%,4.44%,0.00%,4.49%
7,6-<7 mo,55,4,3,90.80%,79.46%,99.79%,98.63%,90.95%,80.46%,4.89%,5.87%,4.90%,5.99%
8,7-<8 mo,48,0,3,100.00%,79.46%,99.79%,98.43%,100.00%,80.46%,0.00%,5.87%,0.00%,5.99%
9,8-<9 mo,45,0,2,100.00%,79.46%,99.79%,98.23%,100.00%,80.46%,0.00%,5.87%,0.00%,5.99%
10,9-<10 mo,43,0,3,100.00%,79.46%,99.78%,98.02%,100.00%,80.46%,0.00%,5.87%,0.00%,5.99%
11,10-<11 mo,40,0,4,100.00%,79.46%,99.78%,97.80%,100.00%,80.46%,0.00%,5.87%,0.00%,5.99%
12,11-<12 mo,36,0,5,100.00%,79.46%,99.74%,97.55%,100.00%,80.46%,0.00%,5.87%,0.00%,5.99%
13,12-<13 mo,31,0,2,100.00%,79.46%,99.71%,97.28%,100.00%,80.46%,0.00%,5.87%,0.00%,5.99%
14,13-<14 mo,29,1,0,97.80%,77.51%,99.71%,97.01%,97.80%,78.54%,2.12%,6.13%,2.12%,6.25%
15,14-<15 mo,28,1,3,96.55%,74.75%,99.71%,96.74%,96.57%,75.95%,3.23%,6.54%,3.23%,6.67%
16,15-<16 mo,24,0,2,100.00%,74.75%,99.72%,96.47%,100.00%,75.95%,0.00%,6.54%,0.00%,6.67%
17,16-<17 mo,22,2,0,90.57%,67.57%,99.72%,96.20%,90.79%,70.13%,6.52%,7.66%,6.55%,8.08%
18,17-<18 mo,20,0,2,100.00%,67.57%,99.71%,95.94%,100.00%,70.13%,0.00%,7.66%,0.00%,8.08%
19,18-<19 mo,18,0,3,100.00%,67.57%,99.83%,95.77%,100.00%,70.13%,0.00%,7.66%,0.00%,8.08%
20,19-<20 mo,15,0,3,100.00%,67.57%,99.83%,95.61%,100.00%,70.13%,0.00%,7.66%,0.00%,8.08%
21,20-<21 mo,12,0,5,100.00%,67.57%,99.81%,95.44%,100.00%,70.13%,0.00%,7.66%,0.00%,8.08%
22,21-<22 mo,7,0,4,+,+,99.82%,95.27%,+,+,+,+,+,+
