Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.8078239608801949,0.8007406943544804,0.8146854770682158
2,0.7245413807788884,0.7164749460374509,0.7324232358702534
3,0.6803544233380514,0.6718896313407895,0.688654360390801
4,0.653931985873433,0.6452519172961041,0.6624587746252247
5,0.6353967211268714,0.6265681298163728,0.6440799283456001
6,0.6177208182318344,0.6087454723533239,0.6265580203402717
7,0.6050445344886756,0.595958219553411,0.613997712114911
8,0.5921437981456326,0.5829358075869697,0.6012235383463633
9,0.5808162628016655,0.5714938924926877,0.5900145453201343
10,0.5683313031164715,0.5588726477957299,0.5776703236389498
11,0.5587639168579781,0.5491900936934135,0.5682213784914113
12,0.5502790975793498,0.5405906147346786,0.559853945292494
13,0.5405899088545163,0.5307551181256513,0.5503140045203816
14,0.5323421026166033,0.5223716226085998,0.542204326282847
15,0.5268621103837855,0.5167889178377879,0.5368285069915509
16,0.5205847886084654,0.510374626331621,0.530689555272052
17,0.5148456820735073,0.5044918632817224,0.5250951560191669
18,0.5091160798882698,0.49858991042030726,0.5195385443959635
19,0.5059907509755119,0.4953513719620191,0.516526482550085
20,0.5016256258772329,0.4907932402374625,0.5123538917502063
21,0.4943424951929901,0.48309061260766784,0.5054879990302978
22,0.48965678433808013,0.47804873091149575,0.5011556902348984
23,0.4871961974821099,0.4753141138495671,0.49896616309238095
24,0.48457686308704484,0.47221071439486784,0.4968241735449586
