Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.971761658031088,0.9660300808770156,0.9765379412569299
2,0.9476797019886406,0.9400713533796634,0.9543456938252939
3,0.928587253780077,0.9197713538186498,0.9364681378024936
4,0.9151338987697631,0.9055427389129533,0.9237925521505845
5,0.9034802658176189,0.8932430274671269,0.9127842974751796
6,0.8976668046068317,0.8871080610782247,0.9072902293550227
7,0.89038940854192,0.8794175060346918,0.900420245851809
8,0.8834422870188364,0.8720689299697947,0.8938669396719432
9,0.8759905713832511,0.8641726826076047,0.8868485832569595
10,0.8662228103237315,0.8538103002883254,0.8776581983363692
11,0.8609931446192521,0.8482530432808977,0.8727452874574138
12,0.8542259675454614,0.84103203163821,0.8664134349923313
13,0.8474865121802118,0.8338213741093807,0.8601240517887913
14,0.8413982470065033,0.8272856223435725,0.8544612376294498
15,0.838027260439971,0.8236435733264932,0.8513459030970866
16,0.8312446657061945,0.8162619258922699,0.845124105859274
17,0.8245947083805448,0.8089879770139545,0.8390560270798156
18,0.8169240599304931,0.8005148157577064,0.8321284172590916
19,0.8092790486744584,0.7919988696054784,0.8252859073784126
20,0.8067500516473508,0.7891424309151371,0.8230563256650334
21,0.8006728384522673,0.7821325098248271,0.8178238705714507
22,0.7948568129913549,0.775212373298539,0.8129969806573689
23,0.7871147011765046,0.7656132977316599,0.8068990117829891
24,0.7871147011765046,0.7656132977316599,0.8068990117829891
