Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9489559164733178,0.937471785025132,0.9583778001959098
2,0.9147312768628043,0.9003003187528252,0.927158553747959
3,0.8839564951788019,0.8673891927397794,0.8985764181716677
4,0.8660431133591223,0.8483567046714076,0.8818124377269136
5,0.8552085456356971,0.8368640379081013,0.8716508923964819
6,0.8384844674099325,0.8191395552879267,0.8559454792436721
7,0.8280134798246013,0.8080429196624772,0.8461081153079599
8,0.819538418618618,0.7990533620313713,0.8381511018815503
9,0.8105225944313942,0.7894697319408077,0.8297023223512914
10,0.8028490077385525,0.7812938503832384,0.8225266888532671
11,0.7965767498655952,0.7745760407896449,0.8166905294524526
12,0.7874989521463296,0.764808693886232,0.8082815752220379
13,0.776284568334119,0.7526860894425924,0.7979417932361428
14,0.7669638273764198,0.7425927359366798,0.7893641047951916
15,0.7509854143060778,0.7252417331396235,0.7747032479266422
16,0.7493807446173893,0.7234872546479678,0.7732412951932677
17,0.7406467033048324,0.7138685591507339,0.7653439376455431
18,0.7406467033048324,0.7138685591507339,0.7653439376455431
19,0.7314461231395548,0.7034060857042991,0.7573077721717149
20,0.7287766117412352,0.7003137051999161,0.7550248909642296
21,0.7255376045779406,0.6964382345144977,0.7523601802621184
22,0.7255376045779406,0.6964382345144977,0.7523601802621184
23,0.7135452474774787,0.6800727641442272,0.7441961464983209
24,0.7135452474774787,0.6800727641442272,0.7441961464983209
