Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9340277777777776,0.8985190130819997,0.9574046629402644
2,0.8710179673721338,0.8256405624173064,0.9052625027599588
3,0.8241470453610773,0.77335393267535,0.8645568750425479
4,0.7827326209710737,0.7278985417778913,0.8278328261911028
5,0.7444467862496625,0.6865439097660981,0.7932825401639907
6,0.7181721937937922,0.658441582770251,0.7693140576558097
7,0.6997575221580539,0.638774244181202,0.7524739737880094
8,0.6948641129121937,0.6335207653995535,0.7480173100293608
9,0.6845698297579388,0.6224127600013456,0.7386829237918646
10,0.6737892025176566,0.6107484954563223,0.7289309779992597
11,0.6563636196939244,0.591785279653217,0.7132546793658504
12,0.6436186950396735,0.5777948561413765,0.701888407339346
13,0.6294732292146258,0.5620795173931684,0.6894298691572565
14,0.5983881314756319,0.5274651691867851,0.6621655536422979
15,0.5894569653342046,0.5173647218589987,0.6544737158608028
16,0.5694753732889771,0.4944720568485316,0.6375424524601295
17,0.5378378525507006,0.4587165274635678,0.6104468422763951
18,0.5253299955146379,0.4442629650697689,0.6000487989390655
19,0.5107374956392312,0.42693579065545556,0.5883598606378669
20,0.49312585785856794,0.40529264747414884,0.5749691498325485
21,0.49312585785856794,0.40529264747414884,0.5749691498325485
22,0.49312585785856794,0.40529264747414884,0.5749691498325485
23,0.49312585785856794,0.40529264747414884,0.5749691498325485
