Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.994607549430797,0.9896619328600135,0.9971905920687193
2,0.9828553457994632,0.9752632973441638,0.9881314555957652
3,0.9653852376121119,0.9551436812302465,0.9733211387133486
4,0.9509969551494765,0.9390032204714663,0.9606818691117424
5,0.9380972225249928,0.9247194442774945,0.9491632962110411
6,0.919852219817861,0.9046959253219533,0.9326884064703187
7,0.900754941897767,0.8839431563974949,0.915249139475781
8,0.8845788134515877,0.8664406014038492,0.9003968246949643
9,0.8674811558162061,0.8480121567815514,0.8846280874627809
10,0.8492082711593232,0.8283657081235954,0.8677249826699056
11,0.8242009110270243,0.8015425718803924,0.8445279182897455
12,0.8173610694417376,0.7941925494196889,0.83819238024769
13,0.8110833346533989,0.7873987687407323,0.832415942652452
14,0.7962874529267195,0.7713559282447112,0.8188269314908412
15,0.7887894543115905,0.7631738790962181,0.8119837709657828
16,0.778929586132696,0.7523516877405283,0.8030378035034007
17,0.7696122465856545,0.7420234288037981,0.7946695062647465
18,0.7612011837814403,0.7326046402357106,0.787195681390464
19,0.7470612237111967,0.7166547983706189,0.7747321900506994
20,0.7358692952660851,0.7038295613878878,0.7650387269243304
21,0.7323817630610323,0.6997013277343248,0.7621283832720044
22,0.7278043770419012,0.6939884114492875,0.7585531400504975
23,0.7211272726653702,0.6848907266059333,0.7539675313797948
24,0.7211272726653702,0.6848907266059333,0.7539675313797948
