Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.8964867665065461,0.8905372748870869,0.9021309270725575
2,0.8240582412580127,0.8166119461525098,0.8312342968525643
3,0.7731149770852876,0.764883614186304,0.7811009475638526
4,0.7327411949486115,0.7239768881274758,0.7412792190344206
5,0.6991899518720976,0.6900325972592571,0.70813701871635
6,0.6706855203366296,0.6612131987558568,0.679960901290837
7,0.6457426704067551,0.6360025161502476,0.655297423169886
8,0.6232368936901651,0.6132596449069876,0.6330391914940315
9,0.6010849330121832,0.5908719980241804,0.6111331976237164
10,0.5823920036653867,0.5719697666933409,0.5926581336799569
11,0.5658749303907019,0.5552555650508532,0.5763456968671413
12,0.5471623730741259,0.5363002966250943,0.5578843324835989
13,0.52905988260956,0.5179500096297802,0.5400381985379733
14,0.5155209486057721,0.504217504217193,0.5266995856923534
15,0.5029416885466249,0.49143482054565263,0.5143300180589069
16,0.4879701650227848,0.4761880170211126,0.4996413782838921
17,0.47728263403093135,0.46527814931361855,0.4891817925793805
18,0.4698352116546007,0.45763787654315247,0.4819308768304794
19,0.45898710565302153,0.4464478858404189,0.4714297671280616
20,0.4494878428831568,0.4365945428016335,0.4622891716254696
21,0.4436845960853698,0.43050889859422625,0.45677073311928257
22,0.4368691645018773,0.42323405344336296,0.4504165580047593
23,0.43500220226041597,0.4211812159031193,0.4487353812783293
24,0.4335521949195482,0.4194866623138836,0.44752865734931246
