Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9378473976755942,0.9262842336998669,0.947648250665147
2,0.9091702971804176,0.8955152012716007,0.9211200871717816
3,0.875826643249596,0.8601519623591861,0.8898584416266304
4,0.8598917919236261,0.8433310029257097,0.8748339738192525
5,0.8377486556509145,0.820031427037161,0.8538800698421968
6,0.8201461547150581,0.8015419161785803,0.8371873760198134
7,0.8064656517173093,0.7871864827693249,0.8241980200414641
8,0.7962664474498818,0.7764704520928056,0.8145240764916457
9,0.7832254748037855,0.7627619944250281,0.8021591316720613
10,0.7658572224586119,0.7444818229779708,0.785709718738462
11,0.7561628272376167,0.7342690549412125,0.7765361135119592
12,0.7475917120674165,0.7252078828430574,0.7684531091003113
13,0.7393310301661195,0.7164387919964149,0.7606946253076817
14,0.7316066761196078,0.7082141311608052,0.7534621047718608
15,0.7316066761196078,0.7082141311608052,0.7534621047718608
16,0.7221752825048063,0.6980058928858314,0.7447773075679383
17,0.7161821266333976,0.6914687772895725,0.7393034919484193
18,0.7161821266333976,0.6914687772895725,0.7393034919484193
19,0.7031999732805262,0.6767013293283126,0.7279807086858678
20,0.6928966769687236,0.6647996076023904,0.7191564943877496
21,0.6897755207661617,0.6610974976105563,0.716568497511725
22,0.6897755207661617,0.6610974976105563,0.716568497511725
23,0.679244596784999,0.6472185198649756,0.7090436685975751
24,0.679244596784999,0.6472185198649756,0.7090436685975751
