Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9356254246160357,0.9340006866180556,0.9372115237835528
2,0.8871014312051955,0.8849921504658619,0.8891744947570872
3,0.852988686842892,0.8506105056151818,0.8553323092707993
4,0.8269072002646115,0.8243448057696112,0.8294361989774527
5,0.8052444435840241,0.8025385042432891,0.8079178919541261
6,0.786263945345742,0.7834359269530369,0.7890601956843549
7,0.7687280223332562,0.7657887337066456,0.7716361540637738
8,0.7533588881644906,0.7503214465326778,0.7563656480754206
9,0.7385328667630564,0.7353991813299288,0.7416362740569079
10,0.7239728647756967,0.7207415635191013,0.7271742178059982
11,0.7118121539495972,0.7084960613243267,0.7150985193284476
12,0.699074017306385,0.6956638802422178,0.7024545816621658
13,0.6867217504477793,0.6832149023896219,0.6901991066224549
14,0.6748373244233009,0.6712327342313607,0.6784124550123279
15,0.6643048980419559,0.6606061335818689,0.6679741434083126
16,0.653881229973348,0.6500795503096019,0.6576532185054244
17,0.6437967779457833,0.6398857701536075,0.6476778240851491
18,0.6345307603257718,0.6305045224996296,0.6385266125981284
19,0.6264232811724973,0.6222813908497256,0.630534239397091
20,0.6198536638033803,0.6156006787696457,0.6240750532592606
21,0.6135426537182852,0.6091572231376551,0.6178955074189865
22,0.6073243160116808,0.6027697221899466,0.6118448310159915
23,0.6027710098223749,0.5980452329562947,0.607460921027526
24,0.6012165860148108,0.5963940756766047,0.6060020392229797
