Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.8571428571428573,0.5394481776231688,0.9622318564063292
2,0.785714285714286,0.47246367991426047,0.9253652262552372
3,0.785714285714286,0.47246367991426047,0.9253652262552372
4,0.6428571428571431,0.3433068778997128,0.8331068281919545
5,0.5000000000000001,0.22859481409080834,0.7221276496653098
6,0.3571428571428572,0.13034621625069398,0.594350074122502
7,0.3571428571428572,0.13034621625069398,0.594350074122502
8,0.28571428571428575,0.08833928091689754,0.5237385721925223
9,0.28571428571428575,0.08833928091689754,0.5237385721925223
10,0.28571428571428575,0.08833928091689754,0.5237385721925223
11,0.28571428571428575,0.08833928091689754,0.5237385721925223
12,0.28571428571428575,0.08833928091689754,0.5237385721925223
13,0.28571428571428575,0.08833928091689754,0.5237385721925223
14,0.21428571428571436,0.052123068116392474,0.4478631600156255
