Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.8214285714285715,0.6229611291804473,0.9214925254209595
2,0.8214285714285715,0.6229611291804473,0.9214925254209595
3,0.7781954887218047,0.5697294849506593,0.8942367605314627
4,0.680921052631579,0.456098332038155,0.8285043848888223
5,0.6322838345864663,0.4055081715462256,0.792296713346434
6,0.5795935150375942,0.3518848664747956,0.7521414328926372
7,0.526903195488722,0.3019988984306972,0.7097206586019605
8,0.526903195488722,0.3019988984306972,0.7097206586019605
9,0.526903195488722,0.3019988984306972,0.7097206586019605
10,0.4742128759398498,0.2553517786323945,0.6651262608511909
11,0.41493626644736864,0.20371068413489954,0.6148896823772192
12,0.2963830474624061,0.11485151926859545,0.5049092678361174
13,0.2963830474624061,0.11485151926859545,0.5049092678361174
14,0.2963830474624061,0.11485151926859545,0.5049092678361174
15,0.2963830474624061,0.11485151926859545,0.5049092678361174
16,0.2963830474624061,0.11485151926859545,0.5049092678361174
17,0.2963830474624061,0.11485151926859545,0.5049092678361174
18,0.2963830474624061,0.11485151926859545,0.5049092678361174
19,0.2963830474624061,0.11485151926859545,0.5049092678361174
