Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9930555555555551,0.9883025563167889,0.9958812985628562
2,0.9888342779548941,0.9830878662469673,0.9926354797137388
3,0.9788516548459835,0.9712668455292883,0.984450298332066
4,0.9747633722780107,0.9665327401256337,0.9809897515202983
5,0.967981337429776,0.9587422815160327,0.9751782524395871
6,0.9621383917310049,0.9520862217429573,0.9701147960344859
7,0.9565486262017038,0.9457278885763419,0.9652516502899272
8,0.9528003949078101,0.941460131829097,0.9619882957908626
9,0.9479638446798513,0.9359402141642705,0.9577817613600617
10,0.943731863230388,0.9311176402811107,0.9540932163477297
11,0.9409831296481629,0.9279676611275405,0.9517082568061093
12,0.9390083486835291,0.925688094321428,0.9500056944131489
13,0.936864494006169,0.9231902356786508,0.9481729603927199
14,0.9310598812799845,0.9163966232528141,0.9432313525427112
15,0.924893921801309,0.9092014358007477,0.9379672947689227
16,0.9235357809469751,0.9076021194895577,0.9368178684742278
17,0.920517690159567,0.9039960480672579,0.9342999343871924
18,0.9155239233051746,0.8979763206347243,0.9301714250634399
19,0.9136005537183987,0.8956089578821115,0.9286156135699917
20,0.9067656368576624,0.8869922401510445,0.9232298259539822
21,0.9040011074769985,0.8833972910151953,0.9211277118022687
22,0.9040011074769985,0.8833972910151953,0.9211277118022687
23,0.8991925909478656,0.876126389226977,0.9181654002219274
24,0.8991925909478656,0.876126389226977,0.9181654002219274
