Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9947391494958352,0.9921612989313047,0.9964707504583016
2,0.9829858125783671,0.9787415995297473,0.9863885708546212
3,0.9703051546999071,0.9648311646399962,0.9749382159903189
4,0.9593833264044883,0.9530218776910079,0.964899275044244
5,0.9458305057109174,0.9385011863239866,0.9523086470192861
6,0.9364302609888555,0.9284778696401228,0.9435255181065813
7,0.9250954440495105,0.916431696296849,0.9328941608200698
8,0.9146597290204193,0.9053685737236112,0.9230777925393566
9,0.9021885881152248,0.8921651459975889,0.9113271783683465
10,0.8937272648972626,0.8832080806472778,0.903351522063873
11,0.8843037382745578,0.8732278757582755,0.8944712342476823
12,0.8749824798051193,0.8633482104147339,0.8856928359992373
13,0.8662326550070685,0.8540616203234561,0.8774627041799337
14,0.8517721206477683,0.8387236307465958,0.8638522229005635
15,0.8436016446703313,0.8300422527467325,0.8561748963437217
16,0.836246298338531,0.8221922196612216,0.8492935343062957
17,0.8281030759577059,0.8134620455328545,0.8417093087694887
18,0.8237975140376479,0.8088055194758124,0.8377346305764547
19,0.8164857017828756,0.8008320479750796,0.8310420001985965
20,0.8136341801235644,0.7976812045839441,0.828467848361341
21,0.8090308750026387,0.792492426150047,0.8244009274218441
22,0.8090308750026387,0.792492426150047,0.8244009274218441
23,0.8070953944404315,0.7901267267082009,0.822849816854195
24,0.8040148776677586,0.7859632466739298,0.8207220893048032
