Timeline,ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9959040721833068,0.994816918935564,0.996763565610273
2,0.9930456715268873,0.9916564688084851,0.9942042474642695
3,0.9910283441469837,0.9894554686331721,0.9923675071897892
4,0.9897903324740966,0.9881094044924328,0.9912346890160049
5,0.9885610487473242,0.986774418628711,0.9901075359179966
6,0.9872568784983177,0.9853583372983791,0.9889106284120883
7,0.986205314432732,0.9842166376837033,0.987944957905825
8,0.9850007363135502,0.9829073937665116,0.9868394247616251
9,0.9837240017233851,0.9815190575215135,0.9856677999315838
10,0.982946738314615,0.9806722359774754,0.9849556326212161
11,0.9813841905110194,0.9789664061321212,0.9835263966232369
12,0.9807108565895709,0.9782292448087494,0.9829120692867203
13,0.9796226556637535,0.9770333378247257,0.9819227539196317
14,0.9788341211944779,0.9761627542551935,0.9812090041617497
15,0.9776757376190992,0.9748761380324945,0.9801665534716535
16,0.9775151206094688,0.9746961981241768,0.9800232322102915
17,0.9769821243604995,0.9740929134326817,0.9795525147334199
18,0.9767787135496817,0.9738590614901189,0.9793757344726607
19,0.9765433451849701,0.9735830670020612,0.9791754515890141
20,0.9765433451849701,0.9735830670020612,0.9791754515890141
21,0.9765433451849701,0.9735830670020612,0.9791754515890141
22,0.9765433451849701,0.9735830670020612,0.9791754515890141
23,0.9759872271068459,0.9728016408845631,0.9788037789650961
24,0.9751189110684946,0.9714323525186261,0.9783350493099228
