Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,27,1,0,97.43%,97.43%,99.72%,99.72%,97.65%,97.65%,2.50%,2.50%,2.51%,2.51%
2,1-<2 mo,26,2,2,94.16%,91.93%,99.71%,99.44%,94.38%,92.32%,3.84%,4.21%,3.86%,4.26%
3,2-<3 mo,22,2,2,90.83%,83.44%,99.74%,99.18%,91.05%,84.02%,6.05%,6.88%,6.06%,6.95%
4,3-<4 mo,18,0,2,100.00%,83.44%,99.76%,98.94%,100.00%,84.02%,0.00%,6.88%,0.00%,6.95%
5,4-<5 mo,16,0,0,100.00%,83.44%,99.75%,98.70%,100.00%,84.02%,0.00%,6.88%,0.00%,6.95%
6,5-<6 mo,16,0,1,100.00%,83.44%,99.75%,98.45%,100.00%,84.02%,0.00%,6.88%,0.00%,6.95%
7,6-<7 mo,15,0,0,100.00%,83.44%,99.74%,98.20%,100.00%,84.02%,0.00%,6.88%,0.00%,6.95%
8,7-<8 mo,15,1,2,88.54%,71.98%,99.74%,97.95%,88.56%,72.66%,8.87%,11.23%,8.88%,11.31%
9,8-<9 mo,12,0,1,100.00%,71.98%,99.79%,97.75%,100.00%,72.66%,0.00%,11.23%,0.00%,11.31%
10,9-<10 mo,11,0,1,+,+,99.78%,97.54%,+,+,+,+,+,+
