Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,21,2,2,88.33%,88.33%,99.89%,99.89%,88.39%,88.39%,7.07%,7.07%,7.08%,7.08%
2,1-<2 mo,17,2,1,82.49%,75.49%,99.89%,99.78%,82.54%,75.56%,9.59%,8.21%,9.61%,8.24%
3,2-<3 mo,14,0,2,100.00%,75.49%,99.89%,99.67%,100.00%,75.56%,0.00%,8.21%,0.00%,8.24%
4,3-<4 mo,12,1,0,94.27%,69.76%,99.89%,99.56%,94.27%,69.85%,5.12%,9.68%,5.12%,9.71%
5,4-<5 mo,11,0,1,100.00%,69.76%,99.89%,99.45%,100.00%,69.85%,0.00%,9.68%,0.00%,9.71%
6,5-<6 mo,10,1,0,93.10%,62.86%,99.89%,99.34%,93.12%,63.07%,5.97%,11.37%,5.98%,11.42%
7,6-<7 mo,9,0,1,100.00%,62.86%,99.89%,99.23%,100.00%,63.07%,0.00%,11.37%,0.00%,11.42%
8,7-<8 mo,8,0,2,100.00%,62.86%,99.89%,99.12%,100.00%,63.07%,0.00%,11.37%,0.00%,11.42%
9,8-<9 mo,6,0,0,100.00%,62.86%,99.90%,99.01%,100.00%,63.07%,0.00%,11.37%,0.00%,11.42%
10,9-<10 mo,6,0,1,100.00%,62.86%,99.90%,98.91%,100.00%,63.07%,0.00%,11.37%,0.00%,11.42%
11,10-<11 mo,5,0,0,100.00%,62.86%,99.88%,98.80%,100.00%,63.07%,0.00%,11.37%,0.00%,11.42%
12,11-<12 mo,5,0,0,100.00%,62.86%,99.88%,98.68%,100.00%,63.07%,0.00%,11.37%,0.00%,11.42%
13,12-<13 mo,5,0,1,100.00%,62.86%,99.87%,98.56%,100.00%,63.07%,0.00%,11.37%,0.00%,11.42%
14,13-<14 mo,4,0,1,100.00%,62.86%,99.87%,98.43%,100.00%,63.07%,0.00%,11.37%,0.00%,11.42%
15,14-<15 mo,3,0,0,100.00%,62.86%,99.84%,98.28%,100.00%,63.07%,0.00%,11.37%,0.00%,11.42%
16,15-<16 mo,3,1,1,+,+,99.84%,98.13%,+,+,+,+,+,+
