Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,166,4,8,97.33%,97.33%,99.84%,99.84%,97.49%,97.49%,1.55%,1.55%,1.55%,1.55%
2,1-<2 mo,154,4,7,94.90%,92.38%,99.84%,99.68%,95.04%,92.66%,2.50%,2.82%,2.51%,2.83%
3,2-<3 mo,143,2,4,97.93%,90.54%,99.85%,99.53%,98.04%,90.92%,1.72%,3.11%,1.72%,3.13%
4,3-<4 mo,137,4,9,95.00%,86.21%,99.85%,99.38%,95.14%,86.71%,2.72%,3.68%,2.73%,3.72%
5,4-<5 mo,124,1,12,99.58%,85.81%,99.85%,99.23%,99.59%,86.32%,0.42%,3.70%,0.42%,3.74%
6,5-<6 mo,111,3,13,97.62%,83.61%,99.84%,99.07%,97.65%,84.16%,1.38%,3.89%,1.38%,3.93%
7,6-<7 mo,95,0,6,100.00%,83.61%,99.87%,98.94%,100.00%,84.16%,0.00%,3.89%,0.00%,3.93%
8,7-<8 mo,89,1,4,96.76%,81.12%,99.87%,98.80%,96.85%,81.97%,3.12%,4.38%,3.13%,4.46%
9,8-<9 mo,84,0,4,100.00%,81.12%,99.87%,98.68%,100.00%,81.97%,0.00%,4.38%,0.00%,4.46%
10,9-<10 mo,80,2,7,98.75%,79.98%,99.87%,98.54%,98.76%,80.85%,0.86%,4.44%,0.86%,4.52%
11,10-<11 mo,71,1,4,95.62%,76.87%,99.87%,98.41%,95.71%,77.88%,4.15%,5.04%,4.16%,5.16%
12,11-<12 mo,66,1,10,99.25%,76.21%,99.87%,98.29%,99.26%,77.23%,0.74%,5.08%,0.74%,5.20%
13,12-<13 mo,55,1,2,99.17%,75.50%,99.88%,98.17%,99.18%,76.52%,0.82%,5.11%,0.82%,5.24%
14,13-<14 mo,52,0,4,100.00%,75.50%,99.88%,98.05%,100.00%,76.52%,0.00%,5.11%,0.00%,5.24%
15,14-<15 mo,48,0,5,100.00%,75.50%,99.88%,97.93%,100.00%,76.52%,0.00%,5.11%,0.00%,5.24%
16,15-<16 mo,43,0,3,100.00%,75.50%,99.88%,97.81%,100.00%,76.52%,0.00%,5.11%,0.00%,5.24%
17,16-<17 mo,40,0,2,100.00%,75.50%,99.87%,97.68%,100.00%,76.52%,0.00%,5.11%,0.00%,5.24%
18,17-<18 mo,38,1,4,98.83%,74.52%,99.87%,97.55%,98.84%,75.57%,1.14%,5.19%,1.15%,5.31%
19,18-<19 mo,33,2,8,96.99%,72.11%,99.87%,97.43%,96.99%,73.15%,2.02%,5.38%,2.02%,5.50%
20,19-<20 mo,23,0,3,100.00%,72.11%,99.87%,97.31%,100.00%,73.15%,0.00%,5.38%,0.00%,5.50%
21,20-<21 mo,20,0,8,100.00%,72.11%,99.86%,97.17%,100.00%,73.15%,0.00%,5.38%,0.00%,5.50%
22,21-<22 mo,12,0,7,+,+,99.87%,97.05%,+,+,+,+,+,+
