Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,16,4,2,72.13%,72.13%,99.78%,99.78%,72.28%,72.28%,11.89%,11.89%,11.92%,11.92%
2,1-<2 mo,10,1,0,89.06%,64.55%,99.75%,99.54%,89.22%,64.79%,9.48%,12.53%,9.52%,12.59%
3,2-<3 mo,9,0,1,100.00%,64.55%,99.79%,99.33%,100.00%,64.79%,0.00%,12.53%,0.00%,12.59%
4,3-<4 mo,8,1,0,92.84%,58.70%,99.79%,99.13%,92.84%,58.94%,6.20%,13.15%,6.20%,13.21%
5,4-<5 mo,7,0,0,100.00%,58.70%,99.80%,98.93%,100.00%,58.94%,0.00%,13.15%,0.00%,13.21%
6,5-<6 mo,7,0,0,100.00%,58.70%,99.80%,98.73%,100.00%,58.94%,0.00%,13.15%,0.00%,13.21%
7,6-<7 mo,7,0,0,100.00%,58.70%,99.80%,98.53%,100.00%,58.94%,0.00%,13.15%,0.00%,13.21%
8,7-<8 mo,7,0,0,100.00%,58.70%,99.80%,98.33%,100.00%,58.94%,0.00%,13.15%,0.00%,13.21%
9,8-<9 mo,7,1,0,86.20%,49.50%,99.80%,98.13%,86.21%,49.79%,9.76%,13.15%,9.76%,13.24%
10,9-<10 mo,6,2,0,68.57%,32.28%,99.79%,97.93%,68.66%,32.85%,17.33%,13.43%,17.38%,13.74%
11,10-<11 mo,4,0,1,+,+,99.75%,97.69%,+,+,+,+,+,+
