Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,8,0,0,100.00%,100.00%,99.81%,99.81%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
2,1-<2 mo,8,1,0,72.41%,72.41%,99.81%,99.61%,72.41%,72.41%,0.00%,0.00%,0.00%,0.00%
3,2-<3 mo,7,0,1,+,72.41%,+,+,+,72.41%,+,0.00%,+,0.00%
4,3-<4 mo,6,0,0,+,72.41%,+,+,+,72.41%,+,0.00%,+,0.00%
5,4-<5 mo,6,0,2,+,72.41%,+,+,+,72.41%,+,0.00%,+,0.00%
6,5-<6 mo,4,0,0,+,72.41%,+,+,+,72.41%,+,0.00%,+,0.00%
7,6-<7 mo,4,0,0,+,72.41%,+,+,+,72.41%,+,0.00%,+,0.00%
8,7-<8 mo,4,0,0,+,72.41%,+,+,+,72.41%,+,0.00%,+,0.00%
9,8-<9 mo,4,0,0,+,72.41%,+,+,+,72.41%,+,0.00%,+,0.00%
10,9-<10 mo,4,0,1,+,+,+,+,+,+,+,+,+,+
