Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,96,1,3,98.96%,98.96%,99.84%,99.84%,98.99%,98.99%,1.02%,1.02%,1.02%,1.02%
2,1-<2 mo,92,2,3,96.10%,95.06%,99.84%,99.68%,96.22%,95.33%,3.28%,3.43%,3.29%,3.45%
3,2-<3 mo,87,0,8,100.00%,95.06%,99.83%,99.51%,100.00%,95.33%,0.00%,3.43%,0.00%,3.45%
4,3-<4 mo,79,1,5,96.02%,91.38%,99.83%,99.34%,96.14%,91.86%,3.79%,4.72%,3.81%,4.77%
5,4-<5 mo,73,0,2,100.00%,91.38%,99.82%,99.16%,100.00%,91.86%,0.00%,4.72%,0.00%,4.77%
6,5-<6 mo,71,1,3,99.35%,90.75%,99.82%,98.98%,99.36%,91.25%,0.64%,4.76%,0.64%,4.81%
7,6-<7 mo,67,1,6,98.38%,89.18%,99.82%,98.80%,98.41%,89.86%,1.57%,4.98%,1.58%,5.03%
8,7-<8 mo,60,1,4,92.71%,83.06%,99.82%,98.62%,92.83%,84.07%,6.66%,7.04%,6.68%,7.21%
9,8-<9 mo,55,0,4,100.00%,83.06%,99.82%,98.44%,100.00%,84.07%,0.00%,7.04%,0.00%,7.21%
10,9-<10 mo,51,1,2,98.03%,81.28%,99.85%,98.29%,98.05%,82.35%,1.90%,7.22%,1.90%,7.39%
11,10-<11 mo,48,1,2,99.11%,80.42%,99.85%,98.15%,99.11%,81.52%,0.88%,7.27%,0.88%,7.43%
12,11-<12 mo,45,0,5,100.00%,80.42%,99.85%,98.00%,100.00%,81.52%,0.00%,7.27%,0.00%,7.43%
13,12-<13 mo,40,0,5,100.00%,80.42%,99.83%,97.84%,100.00%,81.52%,0.00%,7.27%,0.00%,7.43%
14,13-<14 mo,35,0,4,100.00%,80.42%,99.83%,97.67%,100.00%,81.52%,0.00%,7.27%,0.00%,7.43%
15,14-<15 mo,31,0,2,100.00%,80.42%,99.83%,97.51%,100.00%,81.52%,0.00%,7.27%,0.00%,7.43%
16,15-<16 mo,29,0,2,100.00%,80.42%,99.83%,97.35%,100.00%,81.52%,0.00%,7.27%,0.00%,7.43%
17,16-<17 mo,27,0,3,100.00%,80.42%,99.83%,97.18%,100.00%,81.52%,0.00%,7.27%,0.00%,7.43%
18,17-<18 mo,24,2,3,96.30%,76.99%,99.87%,97.06%,96.31%,78.13%,2.44%,7.59%,2.44%,7.76%
19,18-<19 mo,19,0,2,100.00%,76.99%,99.87%,96.93%,100.00%,78.13%,0.00%,7.59%,0.00%,7.76%
20,19-<20 mo,17,0,0,100.00%,76.99%,99.87%,96.81%,100.00%,78.13%,0.00%,7.59%,0.00%,7.76%
21,20-<21 mo,17,0,6,+,+,99.87%,96.69%,+,+,+,+,+,+
