Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,65,3,1,94.57%,94.57%,99.81%,99.81%,94.74%,94.74%,3.02%,3.02%,3.02%,3.02%
2,1-<2 mo,61,3,2,95.84%,90.51%,99.80%,99.62%,95.86%,90.70%,2.35%,3.74%,2.35%,3.75%
3,2-<3 mo,56,4,2,92.04%,83.24%,99.80%,99.42%,92.19%,83.68%,3.75%,4.86%,3.76%,4.90%
4,3-<4 mo,50,0,3,100.00%,83.24%,99.83%,99.26%,100.00%,83.68%,0.00%,4.86%,0.00%,4.90%
5,4-<5 mo,47,1,1,97.43%,81.24%,99.83%,99.09%,97.56%,81.88%,2.50%,5.07%,2.51%,5.13%
6,5-<6 mo,45,1,2,97.26%,79.24%,99.82%,98.92%,97.41%,79.95%,2.65%,5.23%,2.66%,5.31%
7,6-<7 mo,42,0,4,100.00%,79.24%,99.84%,98.76%,100.00%,79.95%,0.00%,5.23%,0.00%,5.31%
8,7-<8 mo,38,1,4,96.63%,76.94%,99.85%,98.62%,96.74%,77.76%,3.23%,5.43%,3.24%,5.54%
9,8-<9 mo,33,0,2,100.00%,76.94%,99.85%,98.47%,100.00%,77.76%,0.00%,5.43%,0.00%,5.54%
10,9-<10 mo,31,1,3,97.27%,74.56%,99.85%,98.33%,97.28%,75.42%,2.59%,5.82%,2.60%,5.92%
11,10-<11 mo,27,1,1,96.82%,72.06%,99.85%,98.18%,96.83%,72.91%,3.00%,6.14%,3.00%,6.24%
12,11-<12 mo,25,0,1,100.00%,72.06%,99.86%,98.05%,100.00%,72.91%,0.00%,6.14%,0.00%,6.24%
13,12-<13 mo,24,0,2,100.00%,72.06%,99.85%,97.90%,100.00%,72.91%,0.00%,6.14%,0.00%,6.24%
14,13-<14 mo,22,0,2,100.00%,72.06%,99.84%,97.75%,100.00%,72.91%,0.00%,6.14%,0.00%,6.24%
15,14-<15 mo,20,0,1,100.00%,72.06%,99.85%,97.60%,100.00%,72.91%,0.00%,6.14%,0.00%,6.24%
16,15-<16 mo,19,1,1,95.40%,68.00%,99.85%,97.45%,95.42%,69.05%,4.20%,7.07%,4.20%,7.18%
17,16-<17 mo,17,0,2,100.00%,68.00%,99.84%,97.29%,100.00%,69.05%,0.00%,7.07%,0.00%,7.18%
18,17-<18 mo,15,2,2,84.88%,58.01%,99.85%,97.15%,84.98%,59.58%,9.63%,8.81%,9.65%,9.09%
19,18-<19 mo,11,0,2,100.00%,58.01%,99.86%,97.02%,100.00%,59.58%,0.00%,8.81%,0.00%,9.09%
20,19-<20 mo,9,1,2,89.06%,52.48%,99.86%,96.89%,89.14%,53.81%,9.48%,9.17%,9.50%,9.50%
21,20-<21 mo,6,0,1,100.00%,52.48%,99.85%,96.75%,100.00%,53.81%,0.00%,9.17%,0.00%,9.50%
22,21-<22 mo,5,0,3,+,+,99.87%,96.63%,+,+,+,+,+,+
