Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,21,1,1,95.14%,95.14%,99.73%,99.73%,95.34%,95.34%,4.58%,4.58%,4.61%,4.61%
2,1-<2 mo,19,2,1,93.10%,88.24%,99.72%,99.46%,93.12%,88.49%,4.22%,6.23%,4.23%,6.26%
3,2-<3 mo,16,0,0,100.00%,88.24%,99.81%,99.27%,100.00%,88.49%,0.00%,6.23%,0.00%,6.26%
4,3-<4 mo,16,1,0,93.75%,82.68%,99.81%,99.09%,93.88%,83.31%,5.79%,7.73%,5.81%,7.83%
5,4-<5 mo,15,1,0,92.71%,77.12%,99.82%,98.91%,92.82%,77.75%,6.66%,8.53%,6.68%,8.67%
6,5-<6 mo,14,0,2,100.00%,77.12%,99.81%,98.73%,100.00%,77.75%,0.00%,8.53%,0.00%,8.67%
7,6-<7 mo,12,0,0,100.00%,77.12%,99.81%,98.54%,100.00%,77.75%,0.00%,8.53%,0.00%,8.67%
8,7-<8 mo,12,1,0,91.25%,71.57%,99.81%,98.36%,91.37%,72.31%,7.83%,8.81%,7.86%,9.03%
9,8-<9 mo,11,1,0,94.48%,67.43%,99.82%,98.19%,94.51%,68.29%,4.94%,9.22%,4.94%,9.45%
10,9-<10 mo,10,0,0,100.00%,67.43%,99.82%,98.02%,100.00%,68.29%,0.00%,9.22%,0.00%,9.45%
11,10-<11 mo,10,0,0,100.00%,67.43%,99.82%,97.84%,100.00%,68.29%,0.00%,9.22%,0.00%,9.45%
12,11-<12 mo,10,0,3,100.00%,67.43%,99.82%,97.67%,100.00%,68.29%,0.00%,9.22%,0.00%,9.45%
13,12-<13 mo,7,0,0,100.00%,67.43%,99.79%,97.47%,100.00%,68.29%,0.00%,9.22%,0.00%,9.45%
14,13-<14 mo,7,1,0,85.41%,60.02%,99.79%,97.27%,85.52%,60.96%,11.91%,9.40%,11.96%,9.78%
15,14-<15 mo,6,0,0,100.00%,60.02%,99.82%,97.10%,100.00%,60.96%,0.00%,9.40%,0.00%,9.78%
16,15-<16 mo,6,0,0,100.00%,60.02%,99.82%,96.93%,100.00%,60.96%,0.00%,9.40%,0.00%,9.78%
17,16-<17 mo,6,0,0,100.00%,60.02%,99.82%,96.76%,100.00%,60.96%,0.00%,9.40%,0.00%,9.78%
18,17-<18 mo,6,0,1,100.00%,60.02%,99.82%,96.59%,100.00%,60.96%,0.00%,9.40%,0.00%,9.78%
19,18-<19 mo,5,0,0,100.00%,60.02%,99.82%,96.42%,100.00%,60.96%,0.00%,9.40%,0.00%,9.78%
20,19-<20 mo,5,0,2,+,+,99.82%,96.24%,+,+,+,+,+,+
