Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,4,0,1,+,+,+,+,+,+,+,+,+,+
2,1-<2 mo,3,0,0,+,+,+,+,+,+,+,+,+,+
3,2-<3 mo,3,0,1,+,+,+,+,+,+,+,+,+,+
4,3-<4 mo,2,0,0,+,+,+,+,+,+,+,+,+,+
5,4-<5 mo,2,0,0,+,+,+,+,+,+,+,+,+,+
6,5-<6 mo,2,0,0,+,+,+,+,+,+,+,+,+,+
7,6-<7 mo,2,0,0,+,+,+,+,+,+,+,+,+,+
8,7-<8 mo,2,0,0,+,+,+,+,+,+,+,+,+,+
9,8-<9 mo,2,0,0,+,+,+,+,+,+,+,+,+,+
10,9-<10 mo,2,0,0,+,+,+,+,+,+,+,+,+,+
11,10-<11 mo,2,0,0,+,+,+,+,+,+,+,+,+,+
12,11-<12 mo,2,0,0,+,+,+,+,+,+,+,+,+,+
13,12-<13 mo,2,0,1,+,+,+,+,+,+,+,+,+,+
14,13-<14 mo,1,0,0,+,+,+,+,+,+,+,+,+,+
15,14-<15 mo,1,0,0,+,+,+,+,+,+,+,+,+,+
16,15-<16 mo,1,0,0,+,+,+,+,+,+,+,+,+,+
17,16-<17 mo,1,1,0,+,+,+,+,+,+,+,+,+,+
