Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,33,3,0,92.88%,92.88%,99.75%,99.75%,92.91%,92.91%,4.22%,4.22%,4.23%,4.23%
2,1-<2 mo,30,1,1,95.40%,88.93%,99.75%,99.50%,95.43%,88.99%,4.20%,5.17%,4.20%,5.18%
3,2-<3 mo,28,0,2,100.00%,88.93%,99.75%,99.25%,100.00%,88.99%,0.00%,5.17%,0.00%,5.18%
4,3-<4 mo,26,2,0,87.50%,76.43%,99.75%,99.00%,87.65%,77.10%,7.47%,9.09%,7.51%,9.21%
5,4-<5 mo,24,0,0,100.00%,76.43%,99.77%,98.78%,100.00%,77.10%,0.00%,9.09%,0.00%,9.21%
6,5-<6 mo,24,0,0,100.00%,76.43%,99.77%,98.55%,100.00%,77.10%,0.00%,9.09%,0.00%,9.21%
7,6-<7 mo,24,0,2,100.00%,76.43%,99.77%,98.33%,100.00%,77.10%,0.00%,9.09%,0.00%,9.21%
8,7-<8 mo,22,2,2,85.73%,66.24%,99.77%,98.11%,85.91%,67.33%,9.26%,9.91%,9.29%,10.19%
9,8-<9 mo,18,0,0,100.00%,66.24%,99.82%,97.94%,100.00%,67.33%,0.00%,9.91%,0.00%,10.19%
10,9-<10 mo,18,0,3,100.00%,66.24%,99.82%,97.76%,100.00%,67.33%,0.00%,9.91%,0.00%,10.19%
11,10-<11 mo,15,0,1,100.00%,66.24%,99.82%,97.59%,100.00%,67.33%,0.00%,9.91%,0.00%,10.19%
12,11-<12 mo,14,0,1,100.00%,66.24%,99.82%,97.42%,100.00%,67.33%,0.00%,9.91%,0.00%,10.19%
13,12-<13 mo,13,0,2,100.00%,66.24%,99.86%,97.28%,100.00%,67.33%,0.00%,9.91%,0.00%,10.19%
14,13-<14 mo,11,0,1,100.00%,66.24%,99.84%,97.13%,100.00%,67.33%,0.00%,9.91%,0.00%,10.19%
15,14-<15 mo,10,0,2,100.00%,66.24%,99.84%,96.97%,100.00%,67.33%,0.00%,9.91%,0.00%,10.19%
16,15-<16 mo,8,0,0,100.00%,66.24%,99.84%,96.82%,100.00%,67.33%,0.00%,9.91%,0.00%,10.19%
17,16-<17 mo,8,0,1,+,+,99.84%,96.67%,+,+,+,+,+,+
