Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.5454545454545456,0.3883415188523233,0.6781233553691773
2,0.45059288537549413,0.3000746815298483,0.589809161121424
3,0.37549407114624517,0.23323642657805657,0.5173197939537284
4,0.3218520609824959,0.1871539058200856,0.4644497991379097
5,0.3218520609824959,0.1871539058200856,0.4644497991379097
6,0.2950310559006213,0.1651260805298868,0.4372181896046428
7,0.2950310559006213,0.1651260805298868,0.4372181896046428
8,0.2950310559006213,0.1651260805298868,0.4372181896046428
9,0.2950310559006213,0.1651260805298868,0.4372181896046428
10,0.2950310559006213,0.1651260805298868,0.4372181896046428
11,0.2950310559006213,0.1651260805298868,0.4372181896046428
12,0.2950310559006213,0.1651260805298868,0.4372181896046428
