Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9517423636339797,0.9506549683473141,0.9528063958101846
2,0.9225900951301097,0.921221663530826,0.9239357499781182
3,0.899605085916562,0.8980513874130782,0.9011364312260883
4,0.8832150206526023,0.881539763373352,0.8848681641844124
5,0.8709463469673885,0.8691834257623706,0.8726872887864856
6,0.8600287155353467,0.8581882379023561,0.8618472757529336
7,0.8514564287670062,0.8495543928717134,0.8533365467974539
8,0.8435943498335565,0.8416346025031507,0.8455321315588967
9,0.8356356241625855,0.8336158677494897,0.8376333188026218
10,0.8284875630720251,0.8264116754164873,0.8305412476553083
11,0.8225583506660361,0.8204336377278703,0.8246606934255037
12,0.8158393179936625,0.813656131550622,0.8179998802696024
13,0.810264759842879,0.8080299389337022,0.8124766846108983
14,0.8051780936557137,0.8028933960838937,0.8074395946770485
15,0.8007466007254141,0.7984146897334187,0.8030549817739978
16,0.7960010656618511,0.7936136250034423,0.7983645253129442
17,0.7912425138727825,0.7887942111627658,0.7936662867453972
18,0.7872052170459181,0.7846982791598311,0.7896870259681482
19,0.7831364338685552,0.7805615868771805,0.7856853778154868
20,0.7802501439338893,0.7776187800139912,0.7828548913702732
21,0.7770598471441625,0.7743532366719986,0.7797387953275899
22,0.7744183908226819,0.7716328807298681,0.7771750303152836
23,0.7717740353418243,0.7688840227654654,0.7746334242686218
24,0.7709761299033733,0.7680359332127746,0.7738847720051079
